,Customer_ID,First_Name,Last_Name,Year_Birth,Education,Major,Income,Date_Enrolled,Days_Since_Last_Cohort,Amount_Spent_On_Courses,Amount_Spent_on_Books,Minutes_Spent_on_Headstarter,Questions_Completed,Videos_Watched,Minutes_Spent_Coding,Email_Opens,Num_Courses_Purchased,Number_of_Students_Referred,Site_Visits_Per_Month,Average_Teammate_Rating,Cohorts_Participated_In,Highest_Leaderboard_Rank,Complain,Headstarter_Rating,Probability_Of_Getting_Offer
2043,5454,Elizabeth,Kline,1979,Masters,Computer Science,81102.6,2013-01-12,80,54.0,0.0,13.0,21.0,0.0,5.0,2,0.0,3,13.0,4.34,2,522.0,0,6,0.9
2044,4095,Jason,Ibarra,1971,Bachelors,Computer Science,59440.0,2012-11-09,80,245.0,62.0,115.0,195.0,11.0,52.0,4,3.0,6,18.0,5.5,3,437.0,0,7,12.6
2045,5474,Nicole,Calderon,1970,Bachelors,Pre-Med,68832.0,2013-11-30,79,66.0,12.0,117.0,277.0,16.0,88.0,4,1.0,4,17.0,5.91,1,537.0,0,6,7.4
2046,4268,Philip,Huynh,1959,Bachelors,Computer Science,85046.40000000001,2014-09-06,50,189.0,0.0,38.0,64.0,3.0,16.0,3,1.0,4,10.0,5.81,3,543.0,0,9,2.6
2047,10701,Kendra,Wilson,1973,Bachelors,Finance,104492.8,2013-11-09,60,1236.0,0.0,160.0,395.0,25.0,68.0,7,7.0,12,8.0,7.16,1,352.0,0,8,26.1
2048,3507,Derek,Li,1970,Bachelors,Computer Science,122347.20000000001,2012-08-17,44,991.0,271.0,765.0,1299.0,74.0,343.0,2,6.0,5,15.0,6.53,3,162.0,0,5,44.6
2049,2079,Brittany,Hoffman,1947,High School,Pre-Med,16208.800000000001,2013-12-27,0,656.0,45.0,633.0,1498.0,89.0,477.0,5,8.0,10,3.0,7.62,4,287.0,0,9,29.7
2050,626,Justin,Price,1951,Bachelors,Computer Science,52593.600000000006,2013-09-03,28,32.0,3.0,22.0,37.0,1.0,10.0,1,0.0,3,10.0,6.01,1,513.0,0,6,0.7
2051,4426,David,Kennedy,1975,Bachelors,Computer Science,89281.6,2013-09-22,35,538.0,7.0,92.0,155.0,8.0,40.0,7,2.0,6,18.0,5.13,2,458.0,0,7,8.6
2052,2591,Christopher,Martinez,1959,Bachelors,Finance,122112.0,2014-06-22,49,911.0,46.0,130.0,320.0,20.0,55.0,6,2.0,4,4.0,4.46,1,426.0,0,5,16.5
2053,10509,Lisa,Lam,1955,Masters,Computer Science,66468.6,2014-02-06,46,75.0,0.0,29.0,49.0,3.0,13.0,3,0.0,3,20.0,5.05,3,391.0,0,7,1.2
2054,6382,Michael,Mcclure,1953,Bachelors,Pre-Med,78070.40000000001,2014-06-26,97,36.0,0.0,13.0,31.0,1.0,9.0,1,0.0,3,11.0,9.04,2,350.0,0,5,1.5
2055,6673,Pamela,Stephens,1965,Bachelors,Computer Science,37564.8,2013-03-19,51,41.0,10.0,48.0,82.0,4.0,21.0,3,0.0,3,20.0,8.66,1,308.0,0,7,3.6
2056,7441,Dennis,Brown,1973,Bachelors,Computer Science,113804.8,2012-06-10,80,1404.0,268.0,803.0,1363.0,76.0,359.0,2,11.0,12,18.0,5.32,2,288.0,0,5,25.3
2057,1071,Bridget,Robinson,1976,PhD,Finance,140358.0,2013-07-21,10,922.0,115.0,102.0,251.0,16.0,43.0,7,2.0,13,10.0,9.71,2,341.0,0,9,14.7
2058,10061,Donald,Castro,1950,Bachelors,Computer Science,95139.20000000001,2013-05-01,29,1061.0,29.0,257.0,436.0,24.0,114.0,9,2.0,12,18.0,7.05,2,445.0,0,6,15.3
2060,8775,Craig,Thomas,1969,Bachelors,Cyber Security,61377.600000000006,2013-12-27,74,69.0,0.0,53.0,154.0,14.0,55.0,3,2.0,3,21.0,9.77,1,531.0,0,9,2.6
2062,2345,Jessica,Brooks,1982,PhD,Computer Science,140076.0,2013-10-25,54,860.0,91.0,625.0,1061.0,60.0,280.0,4,4.0,8,5.0,6.3,3,353.0,0,5,25.8
2063,322,Kenneth,Swanson,1978,Bachelors,Computer Science,68086.40000000001,2013-12-01,93,42.0,2.0,20.0,34.0,1.0,8.0,2,0.0,3,10.0,7.53,4,533.0,0,8,0.6
2064,10897,Timothy,Williams,1974,Bachelors,Cyber Security,107912.0,2012-12-08,63,1341.0,96.0,205.0,596.0,54.0,212.0,9,11.0,12,18.0,5.48,1,268.0,0,6,20.6
2065,123,Michael,Flores,1951,Bachelors,Computer Science,107273.6,2013-06-01,92,797.0,59.0,239.0,406.0,22.0,106.0,4,6.0,4,5.0,6.73,2,326.0,0,5,20.5
2066,6103,Wendy,Anderson,1948,Bachelors,Computer Science,67507.2,2013-06-09,40,59.0,25.0,27.0,46.0,1.0,11.0,2,1.0,3,10.0,9.86,4,303.0,0,5,3.0
2067,7899,Douglas,Hancock,1952,PhD,Computer Science,155220.0,2012-10-29,70,1825.0,56.0,596.0,1012.0,57.0,267.0,4,8.0,4,18.0,7.89,2,328.0,0,9,21.6
2068,10500,Melvin,Jackson,1984,Bachelors,Pre-Med,50817.600000000006,2014-05-04,96,28.0,2.0,24.0,56.0,3.0,18.0,3,0.0,4,14.0,5.45,2,564.0,0,6,4.0
2069,1655,Manuel,Bolton,1979,Bachelors,Computer Science,54960.0,2013-10-19,81,23.0,5.0,27.0,46.0,1.0,11.0,1,0.0,3,18.0,8.74,4,425.0,0,7,1.8
2070,2406,Laura,Smith,1949,Bachelors,Computer Science,87345.6,2013-05-08,63,551.0,7.0,169.0,287.0,15.0,76.0,6,2.0,8,13.0,5.33,1,481.0,0,8,9.4
2071,2712,Tracy,West,1956,Bachelors,Computer Science,114985.6,2013-12-25,85,270.0,299.0,320.0,543.0,31.0,143.0,6,3.0,10,8.0,6.25,4,466.0,0,9,14.4
2072,5517,Gabrielle,Clements,1969,Bachelors,Computer Science,40468.8,2013-09-15,51,22.0,0.0,20.0,34.0,1.0,8.0,1,1.0,2,20.0,4.04,1,410.0,0,6,0.7
2073,10643,Natalie,Ramos,1987,PhD,Computer Science,84000.0,2013-10-01,23,182.0,140.0,479.0,814.0,46.0,214.0,5,2.0,11,13.0,7.18,3,255.0,0,6,21.8
2074,2254,Andrea,Gray,1983,Bachelors,Computer Science,111232.0,2013-07-07,95,919.0,202.0,743.0,1262.0,71.0,333.0,9,7.0,5,13.0,8.16,3,286.0,0,9,24.6
2075,10281,Lucas,Carter,1970,Bachelors,Computer Science,103540.8,2014-07-02,11,264.0,101.0,433.0,735.0,42.0,193.0,5,6.0,7,10.0,5.47,2,290.0,0,9,12.7
2076,6958,Jessica,Garrison,1977,Masters,Computer Science,50200.200000000004,2013-05-07,42,21.0,0.0,7.0,12.0,0.0,3.0,1,1.0,2,15.0,5.56,4,363.0,0,9,0.5
2077,954,Douglas,Butler,1960,In-College,Cyber Security,28759.9,2014-03-27,77,159.0,4.0,113.0,66.0,48.0,24.0,2,2.0,3,15.0,6.48,4,519.0,0,8,3.2
2080,4643,Timothy,Murphy,1973,Bachelors,Computer Science,44484.8,2012-08-26,40,12.0,44.0,83.0,140.0,7.0,37.0,3,0.0,4,20.0,7.4,2,382.0,0,8,6.8
2082,6497,Ryan,Hill,1960,Bachelors,Computer Science,82641.6,2012-07-11,32,429.0,10.0,41.0,70.0,3.0,18.0,6,2.0,5,20.0,5.05,2,340.0,0,5,8.3
2083,5396,Cynthia,Gonzalez,1988,Bachelors,Cyber Security,109579.20000000001,2013-01-13,48,1343.0,14.0,363.0,1057.0,96.0,378.0,9,13.0,13,12.0,9.38,2,232.0,0,6,21.4
2085,1052,Emily,Ross,1969,Bachelors,Computer Science,90873.6,2013-02-16,24,961.0,64.0,289.0,491.0,28.0,129.0,8,10.0,7,18.0,8.08,1,397.0,0,9,22.9
2086,2802,Heather,Williams,1992,High School,Computer Science,17400.0,2012-12-15,61,287.0,42.0,1090.0,1851.0,104.0,488.0,4,7.0,7,5.0,4.09,3,270.0,0,5,30.3
2087,6343,Steven,Hernandez,1959,Bachelors,Computer Science,127716.8,2014-03-31,6,1224.0,123.0,682.0,1159.0,65.0,306.0,6,10.0,7,5.0,8.39,1,347.0,0,8,22.2
2088,6507,James,Alexander,1980,Bachelors,Computer Science,49324.8,2013-04-10,16,23.0,19.0,27.0,46.0,1.0,11.0,1,1.0,4,8.0,8.69,4,465.0,0,7,1.1
2089,7901,Cindy,Smith,1971,Masters,Computer Science,61396.200000000004,2013-06-11,39,13.0,2.0,9.0,15.0,0.0,3.0,0,0.0,3,10.0,7.62,4,455.0,0,6,0.5
2090,4865,Betty,Smith,1974,Masters,Finance,96060.6,2013-08-31,2,397.0,9.0,85.0,209.0,13.0,36.0,5,1.0,8,14.0,4.62,2,348.0,0,6,6.3
2091,2686,Adrian,Fowler,1969,In-College,Computer Science,29107.0,2013-10-21,49,0.0,2.0,36.0,12.0,0.0,3.0,1,0.0,2,18.0,5.11,4,521.0,0,8,1.0
2092,3107,Olivia,Stephens,1976,Bachelors,Computer Science,114115.20000000001,2014-02-05,31,177.0,40.0,223.0,378.0,21.0,100.0,4,1.0,7,5.0,4.49,2,488.0,0,5,7.6
2093,7734,Cheryl,Walton,1993,Bachelors,Computer Science,126790.40000000001,2012-12-19,58,690.0,172.0,224.0,381.0,21.0,100.0,4,11.0,7,3.0,5.71,3,359.0,0,9,24.4
2094,1146,Toni,Salinas,1949,Masters,Computer Science,89841.6,2012-07-09,5,762.0,13.0,400.0,680.0,38.0,179.0,10,6.0,7,20.0,4.01,3,292.0,0,9,18.8
2095,11031,Amber,Webb,1950,PhD,Computer Science,97398.0,2013-05-21,90,38.0,2.0,18.0,30.0,1.0,8.0,1,0.0,3,13.0,7.33,4,307.0,0,9,0.9
2096,7428,Stephanie,Ferguson,1975,Bachelors,Computer Science,128230.40000000001,2013-09-30,47,352.0,222.0,799.0,1357.0,76.0,357.0,3,8.0,8,3.0,7.93,2,187.0,0,7,36.7
2097,975,Edgar,Lowe,1956,Bachelors,Cyber Security,86803.20000000001,2013-05-28,25,315.0,5.0,25.0,71.0,6.0,26.0,4,2.0,5,18.0,6.58,1,420.0,0,9,4.6
2098,1103,Tara,Beltran,1976,Masters,Computer Science,147472.2,2012-09-29,60,2178.0,93.0,499.0,848.0,47.0,224.0,4,4.0,10,15.0,8.67,4,310.0,0,9,41.1
2099,3422,Bobby,Santos,1975,Bachelors,Computer Science,121708.8,2012-11-29,67,1634.0,20.0,230.0,390.0,22.0,103.0,2,3.0,4,15.0,8.84,3,291.0,0,5,23.7
2100,1055,Connie,Foster,1976,Masters,Computer Science,95767.2,2014-03-20,40,42.0,0.0,14.0,24.0,1.0,6.0,1,0.0,3,10.0,5.79,3,565.0,0,5,0.7
2101,6544,Jeremy,Ward,1949,PhD,Finance,135822.0,2014-05-22,63,917.0,0.0,216.0,533.0,34.0,92.0,6,6.0,11,6.0,8.6,1,318.0,0,5,18.4
2102,1241,Deborah,Edwards,1984,High School,Cyber Security,2959.2000000000003,2012-09-17,1,23.0,4.0,8.0,22.0,2.0,8.0,1,0.0,3,27.0,7.83,2,392.0,0,9,1.6
2103,2909,Cheyenne,Fernandez,1974,PhD,Computer Science,156256.0,2014-02-19,89,1369.0,40.0,413.0,701.0,39.0,185.0,8,4.0,6,8.0,5.13,4,300.0,0,8,16.5
2104,5802,Ronald,Bowen,1972,In-College,Computer Science,18444.4,2013-02-28,40,88.0,12.0,99.0,34.0,11.0,8.0,2,0.0,4,15.0,5.67,1,361.0,0,9,3.2
2105,1407,Laura,Mccoy,1986,In-College,Computer Science,26552.5,2012-10-29,5,176.0,20.0,45.0,15.0,0.0,3.0,2,0.0,3,18.0,8.57,3,503.0,0,6,2.0
2106,6183,Anthony,Garcia,1962,Masters,Computer Science,105562.8,2013-10-06,3,91.0,2.0,79.0,134.0,7.0,35.0,2,1.0,4,10.0,7.58,4,385.0,0,9,3.6
2107,340,Steven,Beltran,1970,Bachelors,Computer Science,116747.20000000001,2012-12-15,1,232.0,59.0,321.0,546.0,31.0,143.0,7,2.0,8,13.0,5.94,2,480.0,0,9,15.6
2108,5991,Michael,Johnson,1949,Masters,Finance,86670.0,2013-08-06,24,300.0,3.0,24.0,58.0,3.0,10.0,5,1.0,4,14.0,6.09,1,371.0,0,9,3.2
2109,3104,Shari,Greene,1961,Bachelors,Computer Science,131731.2,2012-09-17,89,1216.0,99.0,1738.0,2951.0,168.0,779.0,5,3.0,12,5.0,8.3,3,110.0,0,9,57.2
2110,9729,Caitlin,Logan,1955,Bachelors,Computer Science,93240.0,2013-02-06,48,277.0,17.0,454.0,771.0,43.0,203.0,8,2.0,7,18.0,5.19,2,363.0,0,9,20.8
2111,1008,Michael,Nelson,1981,PhD,Computer Science,89906.0,2012-12-21,31,1067.0,29.0,239.0,406.0,22.0,106.0,7,3.0,13,15.0,5.68,4,455.0,0,8,12.9
2112,11091,Jennifer,Williams,1953,Bachelors,Finance,55339.200000000004,2014-05-16,68,12.0,3.0,5.0,13.0,1.0,2.0,1,0.0,3,8.0,4.99,3,569.0,0,9,0.9
2113,3969,Laura,Brown,1974,Masters,Computer Science,77432.40000000001,2013-01-11,46,51.0,7.0,31.0,52.0,3.0,13.0,2,2.0,2,13.0,8.85,3,517.0,0,9,2.9
2114,1916,Shannon,Mccarty,1954,Masters,Computer Science,82324.8,2013-07-24,92,276.0,5.0,323.0,549.0,31.0,145.0,7,1.0,6,18.0,5.7,2,364.0,0,5,8.5
2115,9907,David,Thomas,1969,Masters,Computer Science,119656.8,2013-04-12,80,1087.0,47.0,273.0,463.0,26.0,122.0,6,9.0,10,10.0,4.44,3,422.0,0,7,10.8
2116,87,William,Vargas,1981,High School,Computer Science,5546.6,2013-08-26,16,0.0,12.0,9.0,15.0,0.0,3.0,2,0.0,3,18.0,4.31,2,291.0,0,6,1.6
2117,8659,Tracy,Robinson,1952,PhD,Finance,139610.0,2014-01-21,50,1300.0,93.0,106.0,260.0,16.0,45.0,6,7.0,11,4.0,8.67,1,460.0,0,7,10.9
2118,6262,Megan,Allen,1962,Masters,Finance,129990.6,2013-10-04,93,1414.0,55.0,273.0,673.0,43.0,116.0,3,8.0,8,4.0,5.26,1,201.0,0,6,40.3
2119,6147,John,Cooper,1971,Bachelors,Pre-Med,41308.8,2012-10-18,51,7.0,3.0,9.0,22.0,1.0,7.0,0,1.0,2,19.0,7.15,4,480.0,0,9,0.9
2120,8832,Christopher,Santiago,1976,Masters,Computer Science,67516.2,2012-12-09,24,54.0,8.0,101.0,171.0,10.0,45.0,3,0.0,4,18.0,5.76,3,302.0,0,7,3.2
2121,10067,James,Benson,1976,High School,Marketing,5035.200000000001,2013-10-08,79,5.0,0.0,4.0,12.0,0.0,2.0,1,0.0,2,18.0,8.36,4,311.0,0,6,0.7
2122,7532,Adam,Hughes,1980,Bachelors,Computer Science,69737.6,2012-08-30,26,145.0,3.0,20.0,34.0,1.0,8.0,3,0.0,4,20.0,9.93,1,405.0,0,8,1.5
2123,4915,Dalton,Brown,1956,High School,Computer Science,10646.0,2012-03-08,86,258.0,121.0,176.0,299.0,17.0,79.0,5,2.0,12,13.0,7.57,2,272.0,0,6,17.5
2124,2115,Christian,Thomas,1957,Bachelors,Computer Science,80185.6,2014-06-20,68,79.0,0.0,18.0,30.0,1.0,8.0,1,0.0,4,13.0,8.22,4,543.0,0,7,0.7
2125,2088,Benjamin,Black,1972,Bachelors,Computer Science,135849.6,2013-04-10,98,1461.0,25.0,743.0,1262.0,71.0,333.0,5,7.0,12,5.0,8.61,1,235.0,0,7,39.5
2126,2493,Tyler,Diaz,1966,Bachelors,Pre-Med,98057.6,2013-02-08,34,519.0,0.0,127.0,300.0,18.0,95.0,7,1.0,8,14.0,9.93,3,322.0,0,7,13.5
2127,6292,Chris,Harrison,1986,PhD,Computer Science,164666.0,2013-03-30,60,1921.0,0.0,645.0,1095.0,61.0,288.0,4,3.0,10,5.0,9.41,2,329.0,0,7,23.8
2128,1631,Dana,Soto,1965,PhD,Computer Science,130440.0,2012-03-09,3,1304.0,106.0,524.0,890.0,50.0,235.0,8,4.0,7,15.0,6.44,1,315.0,0,5,18.0
2129,10104,Lisa,Jones,1974,Bachelors,Computer Science,53744.0,2013-03-11,65,6.0,0.0,4.0,6.0,0.0,2.0,1,0.0,2,18.0,6.35,3,490.0,0,6,0.0
2130,3006,Shelly,Edwards,1976,Bachelors,Computer Science,49587.200000000004,2013-04-22,83,25.0,0.0,25.0,43.0,1.0,11.0,1,0.0,3,18.0,6.29,4,324.0,0,7,1.5
2131,3919,Timothy,Horton,1976,Masters,Finance,130156.2,2013-11-03,64,1664.0,0.0,536.0,1321.0,84.0,228.0,5,5.0,8,6.0,5.31,1,116.0,0,9,56.6
2133,642,Joan,Anderson,1980,In-College,Computer Science,20806.5,2012-08-14,69,44.0,5.0,18.0,6.0,0.0,2.0,2,1.0,2,20.0,9.67,3,348.0,0,9,3.0
2134,4369,David,Fernandez,1957,Masters,Finance,117876.6,2014-10-01,48,416.0,87.0,304.0,748.0,47.0,129.0,3,4.0,6,4.0,7.35,4,249.0,0,5,24.4
2135,10127,John,Castaneda,1965,Bachelors,Finance,93907.20000000001,2014-06-04,21,522.0,14.0,37.0,91.0,5.0,15.0,8,2.0,4,14.0,4.66,2,539.0,0,6,6.4
2136,271,Michael,Sullivan,1969,Bachelors,Finance,64944.0,2013-02-10,30,267.0,0.0,30.0,75.0,5.0,13.0,3,3.0,3,12.0,6.4,2,436.0,0,7,3.8
2137,4973,Erica,Juarez,1970,Bachelors,Computer Science,32939.200000000004,2014-11-05,39,3.0,5.0,11.0,18.0,0.0,5.0,1,1.0,2,18.0,6.18,2,558.0,0,8,0.9
2138,2948,Brian,Brown,1954,Masters,Computer Science,112746.6,2014-01-03,76,152.0,20.0,86.0,146.0,8.0,39.0,2,2.0,5,5.0,7.75,2,552.0,0,5,2.7
2139,2715,Austin,Martin,1966,Masters,Computer Science,52983.0,2012-06-08,11,103.0,5.0,66.0,113.0,6.0,29.0,3,2.0,2,23.0,6.69,2,343.0,0,6,3.4
2140,10432,Steven,Tran,1974,Bachelors,Computer Science,30953.600000000002,2014-01-30,26,3.0,0.0,16.0,27.0,1.0,6.0,1,0.0,3,20.0,9.01,2,446.0,0,8,0.9
2141,9216,Alex,Anderson,1971,Bachelors,Computer Science,57260.8,2014-01-23,34,34.0,3.0,20.0,34.0,1.0,8.0,2,0.0,3,15.0,7.32,4,295.0,0,9,0.6
2142,7124,Sarah,Long,1968,Bachelors,Computer Science,59195.200000000004,2013-01-02,72,63.0,7.0,22.0,37.0,1.0,10.0,2,1.0,4,13.0,8.75,3,506.0,0,6,2.4
2143,9727,Kelly,Smith,1957,Bachelors,Computer Science,37662.4,2014-02-28,13,6.0,40.0,20.0,34.0,1.0,8.0,2,0.0,4,15.0,7.54,4,460.0,0,7,2.6
2144,5136,William,Daniel,1973,Bachelors,Computer Science,104532.8,2014-01-17,58,958.0,12.0,165.0,281.0,15.0,74.0,9,4.0,8,15.0,5.17,3,506.0,0,8,14.5
2145,9790,Scott,Edwards,1957,Bachelors,Marketing,125598.40000000001,2013-11-23,12,1170.0,98.0,149.0,498.0,18.0,87.0,11,3.0,4,10.0,5.7,3,283.0,0,6,17.3
2146,1818,Melissa,Mckee,1971,PhD,Computer Science,59464.0,2014-03-25,23,37.0,0.0,14.0,24.0,1.0,6.0,2,0.0,2,23.0,9.69,1,407.0,0,7,0.6
2147,1100,Kelly,Malone,1960,Masters,Computer Science,74295.0,2014-03-24,33,35.0,7.0,40.0,67.0,3.0,18.0,3,1.0,3,13.0,9.54,3,327.0,0,5,1.8
2148,7873,Ashley,Underwood,1973,PhD,Finance,127032.0,2013-06-07,30,244.0,14.0,69.0,171.0,11.0,29.0,4,1.0,7,10.0,4.19,2,444.0,0,8,6.5
2149,10609,Kimberly,Jackson,1962,PhD,Finance,85538.0,2013-12-10,15,123.0,0.0,8.0,19.0,1.0,3.0,1,1.0,4,8.0,6.9,1,400.0,0,7,1.6
2150,6950,Sherry,Martinez,1958,Masters,Computer Science,89229.6,2013-12-15,25,51.0,2.0,29.0,49.0,3.0,13.0,2,0.0,3,18.0,5.34,3,429.0,0,6,0.5
2151,7233,Jessica,Price,1972,Bachelors,Finance,110734.40000000001,2012-09-17,4,860.0,42.0,515.0,1270.0,81.0,219.0,5,2.0,6,8.0,4.05,4,121.0,0,9,43.1
2152,9481,Nicole,Wolf,1976,Bachelors,Computer Science,27436.800000000003,2014-01-28,80,13.0,15.0,20.0,34.0,1.0,8.0,3,1.0,3,20.0,5.84,4,319.0,0,5,2.2
2153,7699,Nicole,Dixon,1969,Bachelors,Finance,64944.0,2013-02-10,30,267.0,0.0,30.0,75.0,5.0,13.0,3,3.0,3,12.0,7.18,3,546.0,0,8,6.1
2154,2711,Stephanie,Reed,1976,Masters,Computer Science,55008.0,2013-06-27,6,13.0,2.0,9.0,15.0,0.0,3.0,1,0.0,3,18.0,5.75,3,309.0,0,8,0.6
2155,8933,Peter,Schmitt,1983,High School,Computer Science,6429.200000000001,2014-12-05,16,38.0,5.0,41.0,70.0,3.0,18.0,2,0.0,4,15.0,9.38,2,453.0,0,7,1.8
2156,8726,Danielle,Myers,1964,High School,Finance,8342.6,2014-04-29,57,133.0,10.0,27.0,66.0,4.0,11.0,3,1.0,4,12.0,6.09,4,428.0,0,5,3.3
2157,1515,Sabrina,Miller,1975,Masters,Computer Science,61516.8,2014-01-22,9,16.0,3.0,13.0,21.0,0.0,5.0,1,0.0,3,8.0,7.6,1,406.0,0,5,0.9
2158,5186,Nicole,Thornton,1955,PhD,Computer Science,116964.0,2014-12-03,59,844.0,12.0,206.0,351.0,19.0,92.0,7,4.0,9,15.0,9.98,1,409.0,0,6,14.4
2159,10157,Susan,Parks,1965,Bachelors,Finance,95497.6,2014-01-25,78,154.0,20.0,54.0,133.0,8.0,23.0,4,1.0,6,8.0,5.1,3,403.0,0,9,7.1
2160,5667,Mercedes,Parks,1964,PhD,Computer Science,121792.0,2012-11-10,90,1485.0,50.0,716.0,1217.0,68.0,320.0,9,11.0,4,15.0,5.25,3,320.0,0,9,25.4
2161,902,Nichole,Collins,1980,Bachelors,Marketing,100790.40000000001,2014-04-03,74,287.0,16.0,42.0,141.0,5.0,25.0,6,2.0,4,16.0,5.69,3,487.0,0,9,5.5
2162,977,Joseph,Nolan,1957,Bachelors,Law,75712.0,2013-01-08,10,152.0,12.0,35.0,237.0,6.0,46.0,5,0.0,8,7.0,9.6,2,516.0,0,6,7.6
2163,7313,Karen,Liu,1949,High School,Pre-Med,14971.800000000001,2013-03-06,63,831.0,125.0,727.0,1719.0,102.0,549.0,6,7.0,11,8.0,8.9,3,246.0,0,9,32.8
2164,7600,Ashley,Weber,1992,In-College,Computer Science,19828.9,2013-10-28,13,44.0,5.0,27.0,9.0,0.0,2.0,1,0.0,3,18.0,9.52,4,480.0,0,6,1.5
2165,9706,James,Munoz,1974,PhD,Pre-Med,63120.0,2013-06-24,98,90.0,2.0,24.0,56.0,3.0,18.0,2,1.0,3,22.0,7.92,2,525.0,0,7,1.1
2166,2429,Karen,Turner,1954,Bachelors,Pre-Med,115313.6,2013-02-14,4,775.0,119.0,355.0,840.0,50.0,268.0,5,6.0,8,6.0,8.38,4,223.0,0,8,34.5
2167,3520,Debra,Powell,1990,Masters,Finance,164109.6,2013-03-27,94,281.0,37.0,497.0,1224.0,78.0,211.0,4,2.0,7,6.0,7.33,2,146.0,0,5,32.9
2168,10394,Aaron,White,1984,Bachelors,Computer Science,144000.0,2013-12-23,91,989.0,242.0,239.0,406.0,22.0,106.0,4,9.0,5,3.0,6.13,1,285.0,0,9,36.8
2169,4548,Sierra,Mccall,1981,Bachelors,Computer Science,67147.2,2013-11-23,66,34.0,7.0,18.0,30.0,1.0,8.0,1,0.0,3,10.0,7.31,3,385.0,0,6,1.5
2170,9362,John,Garrett,1965,Bachelors,Cyber Security,110820.8,2014-05-03,14,872.0,6.0,30.0,88.0,8.0,31.0,9,2.0,7,18.0,7.66,2,372.0,0,7,5.3
2171,3968,Patricia,Anderson,1970,High School,Finance,13141.2,2013-06-28,77,1591.0,13.0,78.0,193.0,12.0,33.0,11,2.0,12,14.0,5.57,1,432.0,0,7,22.0
2172,4084,Sherry,Reed,1975,Bachelors,Computer Science,97494.40000000001,2014-01-17,41,328.0,261.0,278.0,473.0,26.0,124.0,6,4.0,11,10.0,4.38,2,386.0,0,9,24.5
2173,6721,Gregory,Morris,1951,Bachelors,Cyber Security,115144.0,2013-07-29,21,1013.0,23.0,270.0,785.0,70.0,281.0,6,5.0,5,9.0,6.08,4,222.0,0,9,19.9
2174,2829,Rebekah,Haley,1955,Bachelors,Computer Science,104336.0,2014-10-03,25,917.0,0.0,126.0,213.0,11.0,56.0,9,3.0,8,15.0,5.47,4,308.0,0,9,6.9
2175,1772,Randall,Cooper,1975,PhD,Computer Science,158348.0,2013-11-01,2,1574.0,62.0,930.0,1579.0,89.0,417.0,5,7.0,7,5.0,9.52,1,236.0,0,7,30.1
2176,1544,Sherry,Le,1967,Masters,Computer Science,146484.0,2012-12-22,51,1086.0,114.0,1237.0,2101.0,120.0,554.0,4,2.0,10,5.0,9.11,3,176.0,0,8,53.4
2177,492,Lisa,Valdez,1973,PhD,Pre-Med,96864.0,2012-10-18,3,470.0,5.0,59.0,140.0,8.0,45.0,7,1.0,6,22.0,6.42,2,308.0,0,7,8.6
2178,4377,Christopher,Ferguson,1971,Bachelors,Computer Science,84662.40000000001,2013-07-01,32,372.0,17.0,79.0,134.0,7.0,35.0,7,3.0,3,18.0,7.7,1,373.0,0,8,14.1
2179,4541,Stephen,Sharp,1955,Bachelors,Computer Science,62313.600000000006,2013-10-24,84,170.0,10.0,147.0,250.0,14.0,66.0,3,1.0,6,13.0,8.04,1,313.0,0,7,4.1
2180,1321,Nathan,Perez,1974,Bachelors,Cyber Security,41707.200000000004,2013-04-11,49,39.0,2.0,17.0,49.0,4.0,18.0,3,0.0,3,24.0,9.39,1,404.0,0,7,1.8
2181,8858,Ellen,Soto,1972,PhD,Computer Science,88650.0,2013-07-03,69,756.0,0.0,38.0,64.0,3.0,16.0,8,2.0,7,20.0,8.29,2,434.0,0,8,6.2
2182,3266,Michelle,Miller,1964,Bachelors,Computer Science,68036.8,2014-04-23,96,21.0,61.0,20.0,34.0,1.0,8.0,1,1.0,4,5.0,4.0,2,344.0,0,8,2.1
2183,11187,Mary,Blackwell,1978,In-College,Cyber Security,34433.1,2013-05-20,23,106.0,10.0,47.0,27.0,16.0,10.0,2,2.0,3,15.0,4.67,1,361.0,0,7,1.6
2184,8207,John,Peterson,1957,High School,Computer Science,10646.6,2014-03-18,18,41.0,0.0,16.0,27.0,1.0,6.0,1,0.0,3,10.0,4.83,1,466.0,0,5,0.5
2185,9723,Zachary,Skinner,1960,Bachelors,Cyber Security,108345.6,2013-10-01,8,939.0,170.0,205.0,596.0,54.0,212.0,7,7.0,13,15.0,7.17,4,366.0,0,6,17.3
2186,2666,Michael,Mccoy,1972,Masters,Computer Science,137221.2,2014-06-02,21,761.0,84.0,300.0,509.0,28.0,134.0,8,3.0,11,8.0,8.83,1,305.0,0,7,18.4
2187,5721,Peter,Miranda,1956,PhD,Marketing,168234.0,2014-11-05,60,784.0,104.0,656.0,2195.0,80.0,384.0,7,9.0,6,5.0,8.06,1,220.0,0,8,52.3
2188,10652,Ashley,Perez,1957,Masters,Cyber Security,117876.6,2014-10-01,48,425.0,80.0,471.0,1373.0,124.0,492.0,3,9.0,6,6.0,4.27,4,311.0,0,5,45.9
2189,1646,Susan,Pope,1972,In-College,Cyber Security,32791.200000000004,2014-03-16,36,213.0,11.0,57.0,33.0,16.0,12.0,1,2.0,3,9.0,9.87,3,473.0,0,5,1.5
